cnes,ano,nome_fantasia,class_assistencial,porte_hospital,total_leitos,total_leitos_sus,leitos_internacao,leitos_sus,uti_total,uti_sus,diarias_internacao,diarias_uti,ocupacao_internacao,ocupacao_uti,cod_ibge,municipio,tipo_hospital,especializacao,n_linhas_resumo,qtde,qtde_obito_all,qtde_obito_sem_excl,dias_perm,valor,qtde_alta_complex,qtde_covid,dias_covid,valor_covid,n_linhas_prod,n_linhas_covid,mort_all,mort_sem_excl,tmp,custo_saida,pct_alta_complex,pct_covid_qtde,pct_covid_valor,faixa_complex_barcelona,pont_barcelona
2791692,2017,,Filantrópico,Médio Porte,67,47,67,47,0,0,5392,0,31.431069658991547,0.0,351410,Dois Corregos,05 HOSPITAL GERAL,N/A,1,1309.0,72.0,72.0,5392.0,596578.8600000002,0.0,0.0,0.0,0.0,554,0,0.05500381970970206,0.05500381970970206,4.119174942704355,455.7516119174944,0.0,,,2.0,80.0
2791706,2017,,Filantrópico,HPP,48,36,48,36,0,0,216,0,1.643835616438356,0.0,351700,Getulina,05 HOSPITAL GERAL,N/A,1,58.0,4.0,4.0,216.0,23344.73,0.0,0.0,0.0,0.0,48,0,0.06896551724137931,0.06896551724137931,3.7241379310344827,402.4953448275862,0.0,,,2.0,37.0
2791714,2017,,Filantrópico,HPP,30,28,30,28,0,0,381,0,3.7279843444227008,0.0,351910,Iacanga,05 HOSPITAL GERAL,N/A,1,170.0,6.0,6.0,381.0,57034.59000000001,0.0,0.0,0.0,0.0,87,0,0.03529411764705882,0.03529411764705882,2.2411764705882353,335.4975882352942,0.0,,,2.0,57.0
2791722,2017,,Filantrópico,Grande Porte,282,187,238,154,44,33,58553,11575,104.16829745596868,96.09796596097966,352530,Jau,05 HOSPITAL GERAL,N/A,1,12055.0,751.0,750.0,58553.0,14990755.529999953,796.0,0.0,0.0,0.0,3868,0,0.06229780174201576,0.06221484861053505,4.857154707590212,1243.5301144753175,0.06603069265864786,,,4.0,417.0
2791730,2017,,Filantrópico,HPP,35,29,35,29,0,0,550,0,5.196032120925839,0.0,350680,Bocaina,05 HOSPITAL GERAL,N/A,1,222.0,6.0,6.0,550.0,94355.2299999999,0.0,0.0,0.0,0.0,142,0,0.02702702702702703,0.02702702702702703,2.4774774774774775,425.0235585585581,0.0,,,2.0,20.0
2791749,2017,,Filantrópico,Médio Porte,72,52,72,52,0,0,5652,0,29.778714436248684,0.0,353670,Pederneiras,05 HOSPITAL GERAL,N/A,1,2100.0,56.0,56.0,5652.0,870977.15,0.0,0.0,0.0,0.0,1132,0,0.02666666666666667,0.02666666666666667,2.6914285714285713,414.7510238095238,0.0,,,3.0,154.0
2791757,2017,,Filantrópico,HPP,28,25,28,25,0,0,918,0,10.06027397260274,0.0,353940,Piratininga,05 HOSPITAL GERAL,N/A,1,193.0,12.0,12.0,918.0,63798.52999999999,0.0,0.0,0.0,0.0,135,0,0.06217616580310881,0.06217616580310881,4.756476683937824,330.5623316062176,0.0,,,2.0,25.0
2791773,2017,,Público Municipal,HPP,8,8,8,8,0,0,1347,0,46.13013698630137,0.0,350600,Bauru,36 CLINICA/CENTRO DE ESPECIALIDADE,-,1,96.0,0.0,0.0,1347.0,5885.950000000001,96.0,0.0,0.0,0.0,12,0,0.0,0.0,14.03125,61.311979166666674,1.0,,,,
2792141,2017,,OSS,Médio Porte,133,133,117,117,16,16,42289,3067,99.02587519025874,52.51712328767123,351300,Cotia,05 HOSPITAL GERAL,N/A,1,14762.0,649.0,648.0,42289.0,10336743.669999987,848.0,0.0,0.0,0.0,3304,0,0.043964232488822655,0.043896490990380704,2.8647202276114347,700.2265052160944,0.057444790678769814,,,4.0,330.0
2792168,2017,,OSS,Grande Porte,244,240,205,202,39,38,68699,9999,93.17645463176454,72.09084354722422,351060,Carapicuiba,05 HOSPITAL GERAL,N/A,1,17704.0,547.0,546.0,68699.0,17217270.479999986,346.0,0.0,0.0,0.0,4015,0,0.030896972435607774,0.030840488025305014,3.8804225033890645,972.5073700858555,0.019543605964753727,,,4.0,449.0
2792176,2017,,OSS,Grande Porte,196,194,160,160,36,34,58167,7624,99.60102739726027,61.43432715551974,352220,Itapecerica Da Serra,05 HOSPITAL GERAL,N/A,1,17080.0,732.0,731.0,58167.0,14068229.039999979,917.0,0.0,0.0,0.0,3945,0,0.04285714285714286,0.04279859484777518,3.4055620608899297,823.6668056206076,0.05368852459016393,,,4.0,391.0
2798239,2017,,Público Municipal,HPP,25,25,25,25,0,0,785,0,8.602739726027398,0.0,352360,Itirapina,05 HOSPITAL GERAL,N/A,1,333.0,16.0,16.0,785.0,152857.3699999999,0.0,0.0,0.0,0.0,222,0,0.04804804804804805,0.04804804804804805,2.3573573573573574,459.0311411411409,0.0,,,2.0,15.0
2798298,2017,,Filantrópico,Grande Porte,271,167,245,142,26,25,49890,6894,96.25699401890797,75.55068493150685,354980,Sao Jose Do Rio Preto,05 HOSPITAL GERAL,N/A,1,16447.0,739.0,739.0,49890.0,22631799.19999997,1813.0,0.0,0.0,0.0,4099,0,0.04493220648142519,0.04493220648142519,3.0333799477108285,1376.0442147504086,0.11023286921627044,,,4.0,473.0
2801051,2017,,Público Municipal,HPP,46,46,46,46,0,0,13504,0,80.42882668254914,0.0,351380,Diadema,20 PRONTO SOCORRO GERAL,-,1,3254.0,152.0,152.0,13504.0,1332047.1999999983,12.0,0.0,0.0,0.0,981,0,0.04671173939766441,0.04671173939766441,4.149969268592502,409.35685310387163,0.0036877688998156115,,,,
2812703,2017,,Filantrópico,Médio Porte,123,123,123,123,0,0,27685,0,61.66610981178305,0.0,355030,Sao Paulo,07 HOSPITAL ESPECIALIZADO,N/A,1,1063.0,1.0,1.0,27685.0,1081971.6,0.0,0.0,0.0,0.0,100,0,0.0009407337723424271,0.0009407337723424271,26.044214487300096,1017.8472248353717,0.0,,,3.0,129.0
3001466,2017,,OSS,Grande Porte,251,251,251,251,0,0,51867,0,56.61409157888992,0.0,355030,Sao Paulo,05 HOSPITAL GERAL,N/A,1,2575.0,54.0,54.0,51867.0,2736089.9800000056,11.0,0.0,0.0,0.0,799,0,0.020970873786407766,0.020970873786407766,20.14252427184466,1062.5592155339828,0.004271844660194175,,,4.0,305.0
3012212,2017,,Público Municipal,Médio Porte,134,123,112,101,22,22,32871,4917,89.16587549165875,61.23287671232877,352590,Jundiai,07 HOSPITAL ESPECIALIZADO,005 MATERNIDADE,1,9274.0,63.0,63.0,32871.0,7552493.209999998,0.0,0.0,0.0,0.0,1177,0,0.006793185249083459,0.006793185249083459,3.54442527496226,814.3727852059519,0.0,,,4.0,281.0
3021378,2017,,Público Municipal,Médio Porte,99,99,93,93,6,6,29528,2199,86.98777434084549,100.41095890410959,355100,Sao Vicente,05 HOSPITAL GERAL,N/A,1,5342.0,652.0,652.0,29528.0,4336136.900000009,7.0,0.0,0.0,0.0,2576,0,0.12205166604268064,0.12205166604268064,5.527517783601647,811.7066454511436,0.0013103706476974915,,,3.0,240.0
3028399,2017,,OSS,Médio Porte,117,107,88,78,29,29,24780,5695,87.03898840885142,53.80255077940482,351630,Francisco Morato,05 HOSPITAL GERAL,N/A,1,5706.0,187.0,187.0,24780.0,5801922.400000013,13.0,0.0,0.0,0.0,1452,0,0.032772520154223626,0.032772520154223626,4.342797055730809,1016.8107956537002,0.002278303540133193,,,3.0,229.0
3126838,2017,,OSS,Grande Porte,249,231,210,192,39,39,53195,11344,75.90610730593608,79.69090270460133,355410,Taubate,05 HOSPITAL GERAL,N/A,1,11680.0,657.0,657.0,53195.0,30781890.359999966,3104.0,0.0,0.0,0.0,4407,0,0.05625,0.05625,4.554366438356165,2635.435818493148,0.26575342465753427,,,4.0,431.0
3139050,2017,,Público Municipal,Médio Porte,110,108,100,100,10,8,37244,2449,102.03835616438356,83.86986301369863,352230,Itapetininga,05 HOSPITAL GERAL,N/A,1,7793.0,627.0,627.0,37244.0,5723875.430000035,1.0,0.0,0.0,0.0,2705,0,0.0804568202232773,0.0804568202232773,4.779160785320159,734.4893404337271,0.00012832028743744385,,,4.0,281.0
3212130,2017,,Público Municipal,Grande Porte,205,201,181,181,24,20,63694,5904,96.41111027018844,80.87671232876713,355030,Sao Paulo,05 HOSPITAL GERAL,N/A,1,13283.0,629.0,629.0,63694.0,10726604.439999985,11.0,0.0,0.0,0.0,3036,0,0.04735376044568245,0.04735376044568245,4.795151697658661,807.5438108860939,0.0008281261763155914,,,4.0,301.0
3223728,2017,,Filantrópico,Médio Porte,61,46,52,40,9,6,10614,0,72.6986301369863,0.0,354870,Sao Bernardo Do Campo,05 HOSPITAL GERAL,N/A,1,444.0,72.0,72.0,10614.0,1122434.5499999996,0.0,0.0,0.0,0.0,102,0,0.16216216216216217,0.16216216216216217,23.905405405405407,2528.0057432432423,0.0,,,2.0,49.0
3314766,2017,,Filantrópico,HPP,32,26,32,26,0,0,3008,0,31.696522655426765,0.0,354340,Ribeirao Preto,05 HOSPITAL GERAL,N/A,1,2115.0,0.0,0.0,3008.0,1066208.54,0.0,0.0,0.0,0.0,236,0,0.0,0.0,1.4222222222222223,504.1175130023641,0.0,,,2.0,61.0
3753433,2017,,Filantrópico,Médio Porte,146,136,146,136,0,0,40557,0,81.70225624496373,0.0,350970,Campos Do Jordao,05 HOSPITAL GERAL,N/A,1,1619.0,22.0,22.0,40557.0,3324307.1300000018,0.0,0.0,0.0,0.0,66,0,0.013588634959851761,0.013588634959851761,25.05064854848672,2053.308912909204,0.0,,,3.0,138.0
3774554,2017,,Público Municipal,Médio Porte,91,82,81,72,10,10,19959,2373,75.94748858447488,65.01369863013699,354520,Salto,05 HOSPITAL GERAL,N/A,1,5513.0,281.0,280.0,19959.0,3839651.5500000045,2.0,0.0,0.0,0.0,1682,0,0.05097043352076909,0.05078904407763468,3.620351895519681,696.4722564846734,0.00036277888626881915,,,3.0,239.0
3825752,2017,,Público Municipal,HPP,21,21,21,21,0,0,1212,0,15.812133072407045,0.0,353440,Osasco,20 PRONTO SOCORRO GERAL,-,1,165.0,26.0,26.0,1212.0,81036.28999999995,0.0,0.0,0.0,0.0,116,0,0.15757575757575756,0.15757575757575756,7.345454545454546,491.12903030303,0.0,,,,
3828107,2017,,Público Municipal,HPP,12,12,12,12,0,0,3508,0,80.09132420091325,0.0,353440,Osasco,20 PRONTO SOCORRO GERAL,-,1,695.0,46.0,46.0,3508.0,308864.05999999953,0.0,0.0,0.0,0.0,427,0,0.06618705035971223,0.06618705035971223,5.047482014388489,444.4087194244598,0.0,,,,
3949621,2017,,Público Municipal,HPP,33,31,33,31,0,0,3179,0,28.095448519664163,0.0,355650,Varzea Paulista,05 HOSPITAL GERAL,N/A,1,672.0,14.0,14.0,3179.0,168367.15999999997,0.0,0.0,0.0,0.0,306,0,0.020833333333333332,0.020833333333333332,4.730654761904762,250.546369047619,0.0,,,2.0,32.0
4047613,2017,,Público Municipal,HPP,17,17,17,17,0,0,3004,0,48.41257050765512,0.0,351060,Carapicuiba,20 PRONTO SOCORRO GERAL,-,1,620.0,40.0,40.0,3004.0,263253.87,0.0,0.0,0.0,0.0,414,0,0.06451612903225806,0.06451612903225806,4.84516129032258,424.60301612903226,0.0,,,,
4049020,2017,,Filantrópico,Grande Porte,159,107,132,84,27,23,32846,7072,107.12981082844097,84.24061941631923,353470,Ourinhos,05 HOSPITAL GERAL,N/A,1,7389.0,584.0,584.0,32846.0,12039671.149999944,660.0,0.0,0.0,0.0,3064,0,0.07903640546758696,0.07903640546758696,4.445256462308837,1629.4046758695283,0.08932196508323183,,,4.0,303.0
5033543,2017,,Filantrópico,HPP,40,40,40,40,0,0,13897,0,95.18493150684931,0.0,350550,Barretos,07 HOSPITAL ESPECIALIZADO,N/A,1,463.0,1.0,1.0,13897.0,981549.61,0.0,0.0,0.0,0.0,21,0,0.0021598272138228943,0.0021598272138228943,30.01511879049676,2119.977559395248,0.0,,,2.0,40.0
5170958,2017,,Privado,HPP,5,1,5,1,0,0,0,0,0.0,0.0,352900,Marilia,62 HOSPITAL/DIA - ISOLADO,-,1,26.0,0.0,0.0,0.0,70698.97,26.0,0.0,0.0,0.0,18,0,0.0,0.0,0.0,2719.191153846154,1.0,,,2.0,11.0
5200105,2017,,Público Municipal,Médio Porte,135,135,111,111,24,24,42648,6953,105.26471677156609,79.37214611872146,351880,Guarulhos,05 HOSPITAL GERAL,N/A,1,7550.0,508.0,507.0,42648.0,8233495.790000014,6.0,0.0,0.0,0.0,2356,0,0.06728476821192053,0.0671523178807947,5.648741721854305,1090.5292437086111,0.0007947019867549669,,,4.0,304.0
5366828,2017,,Filantrópico,Médio Porte,61,55,55,55,6,0,13712,0,68.30386052303861,0.0,350410,Atibaia,05 HOSPITAL GERAL,N/A,1,4100.0,207.0,207.0,13712.0,1750403.470000002,1.0,0.0,0.0,0.0,1470,0,0.050487804878048784,0.050487804878048784,3.344390243902439,426.9276756097566,0.00024390243902439024,,,3.0,171.0
5420938,2017,,Público Municipal,Grande Porte,228,224,194,194,34,30,70618,3988,99.72885185708233,36.42009132420091,355030,Sao Paulo,05 HOSPITAL GERAL,N/A,1,16890.0,518.0,518.0,70618.0,10674230.540000016,4.0,0.0,0.0,0.0,3549,0,0.030669034931912375,0.030669034931912375,4.18105387803434,631.9852303137961,0.00023682652457075192,,,4.0,388.0
5437156,2017,,Direta,HPP,41,41,41,41,0,0,9457,0,63.194119612429,0.0,355030,Sao Paulo,05 HOSPITAL GERAL,N/A,1,1317.0,243.0,243.0,9457.0,717163.0200000005,0.0,0.0,0.0,0.0,478,0,0.1845102505694761,0.1845102505694761,7.180713743356113,544.5429157175403,0.0,,,2.0,30.0
5451612,2017,,OSS,HPP,49,49,49,49,0,0,13675,0,76.46072127481129,0.0,355030,Sao Paulo,07 HOSPITAL ESPECIALIZADO,N/A,1,486.0,0.0,0.0,13675.0,649176.2999999998,0.0,0.0,0.0,0.0,75,0,0.0,0.0,28.137860082304528,1335.7537037037034,0.0,,,2.0,64.0
5586348,2017,,Privado,Médio Porte,52,52,52,52,0,0,6294,0,33.16122233930453,0.0,354890,Sao Carlos,05 HOSPITAL GERAL,N/A,1,1483.0,57.0,57.0,6294.0,605731.2599999988,0.0,0.0,0.0,0.0,619,0,0.03843560350640594,0.03843560350640594,4.24409979770735,408.4499393122042,0.0,,,3.0,236.0
5718368,2017,,Público Municipal,Grande Porte,245,223,205,183,40,40,69260,3484,103.69039598772363,23.863013698630137,355030,Sao Paulo,05 HOSPITAL GERAL,N/A,1,20681.0,616.0,616.0,69260.0,11877450.629999978,9.0,0.0,0.0,0.0,3806,0,0.02978579372370775,0.02978579372370775,3.3489676514675306,574.3170364102306,0.0004351820511580678,,,4.0,469.0
5851084,2017,,Público Municipal,HPP,12,12,12,12,0,0,0,0,0.0,0.0,351380,Diadema,05 HOSPITAL GERAL,N/A,1,952.0,0.0,0.0,0.0,445173.72999999963,71.0,0.0,0.0,0.0,332,0,0.0,0.0,0.0,467.6194642857139,0.07457983193277311,,,2.0,37.0
5860490,2017,,Filantrópico,Médio Porte,138,87,118,79,20,8,14756,1709,51.17392058262528,58.52739726027397,352900,Marilia,05 HOSPITAL GERAL,N/A,1,3137.0,129.0,129.0,14756.0,2941188.630000008,51.0,0.0,0.0,0.0,1242,0,0.04112209116990755,0.04112209116990755,4.703857188396557,937.5800541919056,0.01625757092763787,,,4.0,363.0
5869412,2017,,Filantrópico,HPP,30,18,25,14,5,4,2209,382,43.228962818003914,26.164383561643834,354990,Sao Jose Dos Campos,07 HOSPITAL ESPECIALIZADO,N/A,1,728.0,10.0,10.0,2209.0,807082.1699999999,278.0,0.0,0.0,0.0,166,0,0.013736263736263736,0.013736263736263736,3.034340659340659,1108.6293543956042,0.38186813186813184,,,2.0,109.0
5887623,2017,,Direta,Médio Porte,51,51,51,51,0,0,11203,0,60.182648401826484,0.0,354340,Ribeirao Preto,05 HOSPITAL GERAL,N/A,1,5300.0,194.0,194.0,11203.0,2675805.290000004,569.0,0.0,0.0,0.0,1262,0,0.03660377358490566,0.03660377358490566,2.1137735849056605,504.8689226415102,0.10735849056603773,,,,
5932696,2017,,Público Municipal,HPP,11,11,11,11,0,0,985,0,24.533001245330013,0.0,353440,Osasco,20 PRONTO SOCORRO GERAL,-,1,92.0,14.0,14.0,985.0,51968.729999999974,0.0,0.0,0.0,0.0,69,0,0.15217391304347827,0.15217391304347827,10.706521739130435,564.8774999999997,0.0,,,,
5935857,2017,,Público Municipal,Médio Porte,55,55,46,46,9,9,16288,3231,97.01012507444908,98.35616438356165,354880,Sao Caetano Do Sul,05 HOSPITAL GERAL,N/A,1,3430.0,277.0,277.0,16288.0,3459444.5600000084,0.0,0.0,0.0,0.0,1351,0,0.08075801749271137,0.08075801749271137,4.7486880466472305,1008.5844198250753,0.0,,,3.0,111.0
6020917,2017,,Público Municipal,Médio Porte,118,117,89,89,29,28,25572,5089,78.7194089579806,49.794520547945204,354780,Santo Andre,07 HOSPITAL ESPECIALIZADO,005 MATERNIDADE,1,7135.0,20.0,20.0,25572.0,7018056.770000003,0.0,0.0,0.0,0.0,534,0,0.002803083391730904,0.002803083391730904,3.584022424667134,983.6099187105821,0.0,,,3.0,240.0
6024688,2017,,Público Municipal,HPP,13,13,13,13,0,0,2806,0,59.13593256059009,0.0,355280,Taboao Da Serra,21 PRONTO SOCORRO ESPECIALIZADO,-,1,1197.0,0.0,0.0,2806.0,511840.24999999977,0.0,0.0,0.0,0.0,170,0,0.0,0.0,2.3441938178780286,427.6025480367584,0.0,,,,
6053858,2017,,Público Municipal,Grande Porte,225,225,175,175,50,50,66291,14280,103.78238747553816,78.24657534246575,350950,Campinas,05 HOSPITAL GERAL,N/A,1,11801.0,700.0,700.0,66291.0,14177605.459999995,33.0,0.0,0.0,0.0,4109,0,0.05931700703330226,0.05931700703330226,5.6174053046352,1201.3901754088633,0.002796373188712821,,,4.0,491.0
6095666,2017,,Público Municipal,Grande Porte,307,307,268,268,39,39,78191,11495,79.93355142097731,80.7516684229013,350570,Barueri,05 HOSPITAL GERAL,N/A,1,13499.0,437.0,437.0,78191.0,14618604.86999996,543.0,0.0,0.0,0.0,3616,0,0.03237276835321135,0.03237276835321135,5.792354989258463,1082.9398377657574,0.04022520186680495,,,4.0,516.0
6123740,2017,,Direta,Especial,544,544,459,459,85,85,145284,20229,86.71859611424479,65.20225624496373,355030,Sao Paulo,07 HOSPITAL ESPECIALIZADO,N/A,1,23954.0,2776.0,2776.0,145284.0,42244272.48999998,6031.0,0.0,0.0,0.0,3970,0,0.1158887868414461,0.1158887868414461,6.065124822576605,1763.5581735826993,0.2517742339484011,,,6.0,874.0
6135749,2017,,Público Municipal,HPP,6,6,6,6,0,0,0,0,0.0,0.0,355030,Sao Paulo,62 HOSPITAL/DIA - ISOLADO,N/A,1,600.0,0.0,0.0,0.0,202382.38999999993,0.0,0.0,0.0,0.0,200,0,0.0,0.0,0.0,337.30398333333324,0.0,,,2.0,33.0
6136028,2017,,Público Municipal,HPP,5,5,5,5,0,0,0,0,0.0,0.0,355030,Sao Paulo,62 HOSPITAL/DIA - ISOLADO,N/A,1,951.0,0.0,0.0,0.0,355394.39999999973,0.0,0.0,0.0,0.0,179,0,0.0,0.0,0.0,373.70599369085147,0.0,,,2.0,59.0
6164366,2017,,Direta,Médio Porte,117,117,107,107,10,10,19757,2316,50.587632825502496,63.45205479452055,350170,Americo Brasiliense,05 HOSPITAL GERAL,N/A,1,6350.0,185.0,185.0,19757.0,4962124.860000006,1517.0,0.0,0.0,0.0,1878,0,0.029133858267716535,0.029133858267716535,3.1113385826771656,781.4369858267726,0.2388976377952756,,,3.0,187.0
6233848,2017,,OSS,HPP,6,6,6,6,0,0,0,0,0.0,0.0,351050,Caraguatatuba,62 HOSPITAL/DIA - ISOLADO,N/A,1,1652.0,0.0,0.0,0.0,888347.7499999992,549.0,0.0,0.0,0.0,212,0,0.0,0.0,0.0,537.7407687651327,0.33232445520581116,,,2.0,56.0
6236596,2017,,OSS,Médio Porte,102,102,94,94,8,8,10919,2136,31.8245409501603,73.15068493150685,354980,Sao Jose Do Rio Preto,05 HOSPITAL GERAL,N/A,1,7094.0,40.0,40.0,10919.0,5614114.650000008,171.0,0.0,0.0,0.0,1194,0,0.00563856780377784,0.00563856780377784,1.539188046236256,791.3891528051886,0.024104877361150266,,,3.0,181.0
6284582,2017,,OSS,HPP,12,12,12,12,0,0,7,0,0.1598173515981735,0.0,353870,Piracicaba,62 HOSPITAL/DIA - ISOLADO,-,1,1592.0,0.0,0.0,7.0,773982.7400000008,22.0,0.0,0.0,0.0,409,0,0.0,0.0,0.0043969849246231155,486.17006281407083,0.013819095477386936,,,2.0,14.0
6289304,2017,,OSS,HPP,10,10,10,10,0,0,34,0,0.9315068493150684,0.0,350550,Barretos,62 HOSPITAL/DIA - ISOLADO,N/A,1,1274.0,0.0,0.0,34.0,556265.2599999993,0.0,0.0,0.0,0.0,276,0,0.0,0.0,0.026687598116169546,436.6289324960748,0.0,,,2.0,60.0
6391869,2017,,Público Municipal,HPP,8,8,8,8,0,0,0,0,0.0,0.0,355030,Sao Paulo,62 HOSPITAL/DIA - ISOLADO,N/A,1,169.0,0.0,0.0,0.0,58380.78000000002,0.0,0.0,0.0,0.0,92,0,0.0,0.0,0.0,345.448402366864,0.0,,,2.0,34.0
6451098,2017,,Público Municipal,HPP,24,24,24,24,0,0,4006,0,45.730593607305934,0.0,350390,Aruja,05 HOSPITAL GERAL,N/A,1,1364.0,45.0,45.0,4006.0,716301.25,0.0,0.0,0.0,0.0,474,0,0.032991202346041054,0.032991202346041054,2.936950146627566,525.1475439882698,0.0,,,2.0,35.0
6452302,2017,,Filantrópico,HPP,19,19,19,19,0,0,345,0,4.974765681326605,0.0,354190,Queluz,05 HOSPITAL GERAL,N/A,1,81.0,8.0,8.0,345.0,36755.52,0.0,0.0,0.0,0.0,68,0,0.09876543209876543,0.09876543209876543,4.2592592592592595,453.7718518518518,0.0,,,,
6479200,2017,,OSS,HPP,24,24,24,24,0,0,0,0,0.0,0.0,355030,Sao Paulo,62 HOSPITAL/DIA - ISOLADO,N/A,1,6097.0,0.0,0.0,0.0,2775810.6300000036,1627.0,0.0,0.0,0.0,566,0,0.0,0.0,0.0,455.2748286042322,0.26685255043464,,,2.0,74.0
6591620,2017,,Público Municipal,HPP,24,24,24,24,0,0,6219,0,70.9931506849315,0.0,350570,Barueri,21 PRONTO SOCORRO ESPECIALIZADO,-,1,2540.0,5.0,5.0,6219.0,957399.9899999993,0.0,0.0,0.0,0.0,329,0,0.001968503937007874,0.001968503937007874,2.4484251968503936,376.9291299212596,0.0,,,,
6603378,2017,,Público Municipal,HPP,30,30,30,30,0,0,691,0,6.310502283105023,0.0,353580,Paranapanema,05 HOSPITAL GERAL,N/A,1,162.0,0.0,0.0,691.0,69870.64999999997,0.0,0.0,0.0,0.0,93,0,0.0,0.0,4.265432098765432,431.3003086419751,0.0,,,2.0,26.0
6655416,2017,,OSS,HPP,18,18,18,18,0,0,11,0,0.167427701674277,0.0,354780,Santo Andre,62 HOSPITAL/DIA - ISOLADO,N/A,1,3286.0,0.0,0.0,11.0,1222862.829999998,382.0,0.0,0.0,0.0,401,0,0.0,0.0,0.0033475349969567863,372.14328362751,0.1162507608034084,,,2.0,74.0
6669727,2017,,OSS,HPP,14,14,14,14,0,0,47,0,0.9197651663405088,0.0,351620,Franca,36 CLINICA/CENTRO DE ESPECIALIDADE,-,1,1918.0,0.0,0.0,47.0,770091.2600000002,0.0,0.0,0.0,0.0,369,0,0.0,0.0,0.024504692387904068,401.50743482794593,0.0,,,,
6680968,2017,,Público Municipal,HPP,10,10,10,10,0,0,316,0,8.657534246575343,0.0,353200,Morungaba,05 HOSPITAL GERAL,N/A,1,74.0,9.0,9.0,316.0,35154.819999999985,0.0,0.0,0.0,0.0,60,0,0.12162162162162163,0.12162162162162163,4.27027027027027,475.06513513513494,0.0,,,2.0,12.0
6878687,2017,,OSS,Grande Porte,161,161,150,150,11,11,52373,3649,95.65844748858447,90.88418430884184,351640,Franco Da Rocha,05 HOSPITAL GERAL,N/A,1,6034.0,436.0,436.0,52373.0,6566988.820000003,136.0,0.0,0.0,0.0,2654,0,0.07225720914816043,0.07225720914816043,8.679648657606894,1088.3309280742465,0.022538945972820683,,,4.0,301.0
6943284,2017,,Público Municipal,Médio Porte,82,60,71,50,11,10,9146,1860,50.11506849315069,50.95890410958904,350320,Araraquara,07 HOSPITAL ESPECIALIZADO,005 MATERNIDADE,1,3216.0,26.0,25.0,9146.0,2725050.2200000025,0.0,0.0,0.0,0.0,266,0,0.00808457711442786,0.00777363184079602,2.843905472636816,847.3414863184088,0.0,,,3.0,119.0
6950043,2017,,Público Municipal,HPP,0,0,0,0,0,0,457,0,0.0,0.0,352940,Maua,73 PRONTO ATENDIMENTO,-,1,185.0,27.0,27.0,457.0,65913.79999999997,0.0,0.0,0.0,0.0,157,0,0.14594594594594595,0.14594594594594595,2.4702702702702704,356.2908108108107,0.0,,,,
6950051,2017,,Público Municipal,HPP,0,0,0,0,0,0,179,0,0.0,0.0,352940,Maua,73 PRONTO ATENDIMENTO,-,1,61.0,7.0,7.0,179.0,20392.879999999994,0.0,0.0,0.0,0.0,58,0,0.11475409836065574,0.11475409836065574,2.9344262295081966,334.3095081967212,0.0,,,,
6966594,2017,,Público Municipal,HPP,47,32,40,32,7,0,10708,0,91.67808219178082,0.0,355100,Sao Vicente,07 HOSPITAL ESPECIALIZADO,-,1,2897.0,22.0,21.0,10708.0,1653964.7000000004,0.0,0.0,0.0,0.0,174,0,0.0075940628236106315,0.007248878149810148,3.6962374870555745,570.9232654470143,0.0,,,2.0,65.0
6984649,2017,,Filantrópico,Grande Porte,211,203,187,187,24,16,49155,5393,72.01670207310819,92.3458904109589,355030,Sao Paulo,05 HOSPITAL GERAL,N/A,1,9297.0,130.0,130.0,49155.0,8561139.239999989,541.0,0.0,0.0,0.0,1712,0,0.01398300527051737,0.01398300527051737,5.287189415940626,920.8496547273302,0.05819081424115306,,,,
6992560,2017,,OSS,HPP,7,7,7,7,0,0,34,0,1.3307240704500978,0.0,352590,Jundiai,36 CLINICA/CENTRO DE ESPECIALIDADE,-,1,1707.0,0.0,0.0,34.0,868083.6799999999,0.0,0.0,0.0,0.0,86,0,0.0,0.0,0.01991798476859988,508.5434563561804,0.0,,,,
6998178,2017,,Público Municipal,HPP,10,10,10,10,0,0,2,0,0.0547945205479452,0.0,355030,Sao Paulo,62 HOSPITAL/DIA - ISOLADO,N/A,1,937.0,0.0,0.0,2.0,274327.9499999996,0.0,0.0,0.0,0.0,199,0,0.0,0.0,0.0021344717182497333,292.77262540021303,0.0,,,2.0,61.0
6998194,2017,,Público Municipal,HPP,8,8,8,8,0,0,0,0,0.0,0.0,355030,Sao Paulo,05 HOSPITAL GERAL,N/A,1,888.0,0.0,0.0,0.0,296079.67,0.0,0.0,0.0,0.0,208,0,0.0,0.0,0.0,333.42305180180176,0.0,,,2.0,79.0
6998704,2017,,Público Municipal,Médio Porte,93,73,73,73,20,0,10050,0,37.718145993619814,0.0,354850,Santos,05 HOSPITAL GERAL,N/A,1,2645.0,10.0,10.0,10050.0,1543340.0499999996,0.0,0.0,0.0,0.0,153,0,0.003780718336483932,0.003780718336483932,3.7996219281663515,583.4934026465027,0.0,,,4.0,255.0
7019076,2017,,Público Municipal,HPP,3,3,3,3,0,0,0,0,0.0,0.0,355030,Sao Paulo,62 HOSPITAL/DIA - ISOLADO,-,1,1593.0,0.0,0.0,0.0,524905.5000000001,0.0,0.0,0.0,0.0,343,0,0.0,0.0,0.0,329.50753295668557,0.0,,,2.0,61.0
