cnes,ano,nome_fantasia,class_assistencial,porte_hospital,total_leitos,total_leitos_sus,leitos_internacao,leitos_sus,uti_total,uti_sus,diarias_internacao,diarias_uti,ocupacao_internacao,ocupacao_uti,cod_ibge,municipio,tipo_hospital,especializacao,n_linhas_resumo,qtde,qtde_obito_all,qtde_obito_sem_excl,dias_perm,valor,qtde_alta_complex,qtde_covid,dias_covid,valor_covid,n_linhas_prod,n_linhas_covid,qtde_obito_all_covid,qtde_obito_sem_excl_covid,qtde_alta_complex_covid,mort_all_com_covid,mort_sem_excl_com_covid,tmp_com_covid,custo_saida_com_covid,pct_alta_complex_com_covid,qtde_sem_covid,dias_sem_covid,valor_sem_covid,mort_all,mort_sem_excl,tmp,custo_saida,pct_alta_complex,pont_barcelona,faixa_barcelona,complexidade_estrutural,complexidade_pond_mort,modelo_gestao_proxy
2082594,2025,,Público Municipal,Grande Porte,177,164,138,129,39,35,35324,6638,75.02176914091537,51.96086105675147,354880.0,Sao Caetano Do Sul,05 HOSPITAL GERAL,,1,7748.0,556.0,556.0,35324.0,14005586.020000031,344.0,0.0,0.0,0.0,3538,0,0.0,0.0,0.0,0.07176045431078988,0.07176045431078988,4.559112028910687,1807.6388771295858,0.04439855446566856,7748.0,35324.0,14005586.020000031,0.07176045431078988,0.07176045431078988,4.559112028910687,1807.6388771295858,0.04439855446566856,365.0,4.0,365.0,865.4870558750887,Público Municipal
2082632,2025,,Filantrópico,Médio Porte,64,47,64,47,0,0,6107,0,35.59895074322355,0.0,350530.0,Barra Bonita,05 HOSPITAL GERAL,,1,2206.0,155.0,155.0,6107.0,1726687.129999998,0.0,0.0,0.0,0.0,1149,0,0.0,0.0,0.0,0.07026291931097008,0.07026291931097008,2.768359020852221,782.7230870353573,0.0,2206.0,6107.0,1726687.129999998,0.07026291931097008,0.07026291931097008,2.768359020852221,782.7230870353573,0.0,103.0,2.0,103.0,241.2860018983651,Filantrópico
2082640,2025,,Filantrópico,Médio Porte,107,66,97,57,10,9,13859,2889,66.6137947608748,87.94520547945206,351960.0,Ibitinga,05 HOSPITAL GERAL,,1,4770.0,354.0,354.0,13859.0,5772708.88000001,100.0,0.0,0.0,0.0,2064,0,0.0,0.0,0.0,0.07421383647798742,0.07421383647798742,2.9054507337526205,1210.2115052410923,0.020964360587002098,4770.0,13859.0,5772708.88000001,0.07421383647798742,0.07421383647798742,2.9054507337526205,1210.2115052410923,0.020964360587002098,151.0,3.0,151.0,365.12956565388134,Filantrópico
2082659,2025,,Filantrópico,Médio Porte,62,31,62,31,0,0,6222,0,54.98895271763146,0.0,353300.0,Nova Granada,05 HOSPITAL GERAL,,1,2139.0,33.0,33.0,6222.0,835469.1000000013,0.0,0.0,0.0,0.0,732,0,0.0,0.0,0.0,0.015427769985974754,0.015427769985974754,2.908835904628331,390.5886395511927,0.0,2139.0,6222.0,835469.1000000013,0.015427769985974754,0.015427769985974754,2.908835904628331,390.5886395511927,0.0,35.0,2.0,35.0,45.317773870901895,Filantrópico
2082667,2025,,Filantrópico,Médio Porte,80,30,80,30,0,0,7193,0,65.68949771689498,0.0,353140.0,Monte Aprazivel,05 HOSPITAL GERAL,,1,3192.0,41.0,41.0,7193.0,1563263.179999999,0.0,0.0,0.0,0.0,1008,0,0.0,0.0,0.0,0.012844611528822054,0.012844611528822054,2.2534461152882206,489.7441040100247,0.0,3192.0,7193.0,1563263.179999999,0.012844611528822054,0.012844611528822054,2.2534461152882206,489.7441040100247,0.0,88.0,2.0,88.0,109.59824443738454,Filantrópico
2082675,2025,,Filantrópico,Médio Porte,84,84,84,84,0,0,30494,0,99.45857795172864,0.0,350280.0,Aracatuba,05 HOSPITAL GERAL,,1,1023.0,16.0,16.0,30494.0,2157080.0000000005,0.0,0.0,0.0,0.0,71,0,0.0,0.0,0.0,0.015640273704789834,0.015640273704789834,29.808406647116325,2108.582600195504,0.0,1023.0,30494.0,2157080.0000000005,0.015640273704789834,0.015640273704789834,29.808406647116325,2108.582600195504,0.0,86.0,2.0,86.0,111.70144883638748,Filantrópico
2082691,2025,,Filantrópico,Médio Porte,103,67,93,57,10,10,14151,2308,68.01730353280462,63.23287671232877,350210.0,Andradina,05 HOSPITAL GERAL,,1,3416.0,292.0,292.0,14151.0,3618384.950000017,5.0,0.0,0.0,0.0,1478,0,0.0,0.0,0.0,0.08548009367681499,0.08548009367681499,4.142564402810304,1059.2461797423937,0.0014637002341920376,3416.0,14151.0,3618384.950000017,0.08548009367681499,0.08548009367681499,4.142564402810304,1059.2461797423937,0.0014637002341920376,160.0,3.0,160.0,421.3363239546569,Filantrópico
2082721,2025,,Filantrópico,Médio Porte,70,70,62,62,8,8,19164,2593,84.68404772425983,88.8013698630137,355060.0,Sao Roque,05 HOSPITAL GERAL,,1,4795.0,267.0,267.0,19164.0,4717418.900000013,1.0,0.0,0.0,0.0,1548,0,0.0,0.0,0.0,0.0556830031282586,0.0556830031282586,3.996663190823775,983.8204171011498,0.00020855057351407716,4795.0,19164.0,4717418.900000013,0.0556830031282586,0.0556830031282586,3.996663190823775,983.8204171011498,0.00020855057351407716,158.0,3.0,158.0,326.1103849373614,Filantrópico
2082748,2025,,Filantrópico,Médio Porte,59,54,59,54,0,0,5911,0,29.989852866565197,0.0,350220.0,Angatuba,05 HOSPITAL GERAL,,1,1823.0,91.0,91.0,5911.0,738462.5599999991,0.0,0.0,0.0,0.0,860,0,0.0,0.0,0.0,0.049917718047174986,0.049917718047174986,3.242457487657707,405.08094349972527,0.0,1823.0,5911.0,738462.5599999991,0.049917718047174986,0.049917718047174986,3.242457487657707,405.08094349972527,0.0,83.0,2.0,83.0,162.16762597894922,Filantrópico
2082810,2025,,Filantrópico,Grande Porte,186,186,186,186,0,0,48230,0,71.04139048460745,0.0,351390.0,Divinolandia,05 HOSPITAL GERAL,,1,6228.0,43.0,43.0,48230.0,9340199.48,160.0,0.0,0.0,0.0,1112,0,0.0,0.0,0.0,0.006904303147077713,0.006904303147077713,7.744059087989724,1499.7108991650612,0.02569043031470777,6228.0,48230.0,9340199.48,0.006904303147077713,0.006904303147077713,7.744059087989724,1499.7108991650612,0.02569043031470777,246.0,3.0,246.0,278.45411453951715,Filantrópico
2082829,2025,,Público Municipal,Grande Porte,286,256,236,212,50,44,86724,10531,112.0754716981132,65.57285180572852,355030.0,Sao Paulo,05 HOSPITAL GERAL,,1,12833.0,741.0,741.0,86724.0,19572134.340000056,296.0,0.0,0.0,0.0,3970,0,0.0,0.0,0.0,0.05774175952622146,0.05774175952622146,6.757889815319879,1525.140991194581,0.023065534169718693,12833.0,86724.0,19572134.340000056,0.05774175952622146,0.05774175952622146,6.757889815319879,1525.140991194581,0.023065534169718693,477.0,4.0,477.0,1003.2876738338548,Público Municipal
2082845,2025,,Filantrópico,Médio Porte,84,53,77,48,7,5,17278,1836,98.61872146118722,100.6027397260274,353390.0,Olimpia,05 HOSPITAL GERAL,,1,3951.0,233.0,233.0,17278.0,4139423.3300000094,1.0,0.0,0.0,0.0,1712,0,0.0,0.0,0.0,0.05897241204758289,0.05897241204758289,4.373070108833207,1047.6900354340696,0.0002531004808909137,3951.0,17278.0,4139423.3300000094,0.05897241204758289,0.05897241204758289,4.373070108833207,1047.6900354340696,0.0002531004808909137,147.0,3.0,147.0,312.64603006548526,Filantrópico
2082853,2025,,Filantrópico,Médio Porte,141,108,133,101,8,7,16194,2391,43.92784483927845,93.5812133072407,350590.0,Batatais,05 HOSPITAL GERAL,,1,4209.0,223.0,223.0,16194.0,5249669.860000014,84.0,0.0,0.0,0.0,1663,0,0.0,0.0,0.0,0.052981705868377284,0.052981705868377284,3.8474697077690663,1247.2487194107898,0.019957234497505347,4209.0,16194.0,5249669.860000014,0.052981705868377284,0.052981705868377284,3.8474697077690663,1247.2487194107898,0.019957234497505347,158.0,3.0,158.0,317.9550036418718,Filantrópico
2082861,2025,,Público Municipal,Médio Porte,109,109,99,99,10,10,34941,3052,96.69572436695724,83.61643835616438,351880.0,Guarulhos,05 HOSPITAL GERAL,,1,5912.0,561.0,561.0,34941.0,6464174.780000019,10.0,0.0,0.0,0.0,2707,0,0.0,0.0,0.0,0.09489174560216508,0.09489174560216508,5.910182679296346,1093.3989817320735,0.0016914749661705007,5912.0,34941.0,6464174.780000019,0.09489174560216508,0.09489174560216508,5.910182679296346,1093.3989817320735,0.0016914749661705007,197.0,3.0,197.0,554.1983695134269,Público Municipal
2082888,2025,,Filantrópico,Grande Porte,189,126,159,109,30,17,38255,5226,96.15432952117632,84.22240128928284,354390.0,Rio Claro,05 HOSPITAL GERAL,,1,9360.0,514.0,514.0,38255.0,16123543.380000029,923.0,0.0,0.0,0.0,3452,0,0.0,0.0,0.0,0.054914529914529914,0.054914529914529914,4.08707264957265,1722.6007884615415,0.09861111111111111,9360.0,38255.0,16123543.380000029,0.054914529914529914,0.054914529914529914,4.08707264957265,1722.6007884615415,0.09861111111111111,274.0,4.0,274.0,561.5097909393684,Filantrópico
2082926,2025,,Filantrópico,Grande Porte,169,121,139,91,30,30,36628,7970,110.27547794671082,72.78538812785388,351050.0,Caraguatatuba,05 HOSPITAL GERAL,,1,7439.0,468.0,468.0,36628.0,10641933.459999962,1.0,0.0,0.0,0.0,2730,0,0.0,0.0,0.0,0.06291168167764484,0.06291168167764484,4.923780077967469,1430.5596800645196,0.00013442667025137788,7439.0,36628.0,10641933.459999962,0.06291168167764484,0.06291168167764484,4.923780077967469,1430.5596800645196,0.00013442667025137788,292.0,4.0,292.0,643.0176477604706,Filantrópico
2083019,2025,,OSS,Médio Porte,100,100,90,90,10,10,14653,2640,44.60578386605784,72.32876712328768,353010.0,Mirandopolis,05 HOSPITAL GERAL,,1,3414.0,247.0,247.0,14653.0,3394706.3900000085,0.0,0.0,0.0,0.0,1556,0,0.0,0.0,0.0,0.07234915055653193,0.07234915055653193,4.29203280609256,994.3486789689539,0.0,3414.0,14653.0,3394706.3900000085,0.07234915055653193,0.07234915055653193,4.29203280609256,994.3486789689539,0.0,213.0,3.0,213.0,507.461042765085,OSS
2083027,2025,,Filantrópico,Médio Porte,52,48,52,48,0,0,2816,0,16.073059360730593,0.0,353740.0,Pereira Barreto,05 HOSPITAL GERAL,,1,924.0,67.0,67.0,2816.0,448968.6399999987,0.0,0.0,0.0,0.0,520,0,0.0,0.0,0.0,0.07251082251082251,0.07251082251082251,3.0476190476190474,485.8967965367951,0.0,924.0,2816.0,448968.6399999987,0.07251082251082251,0.07251082251082251,3.0476190476190474,485.8967965367951,0.0,104.0,2.0,104.0,248.09568522244575,Filantrópico
2083051,2025,,Filantrópico,Médio Porte,101,58,92,49,9,9,14815,3229,82.83477774671512,98.2952815829528,350250.0,Aparecida,05 HOSPITAL GERAL,,1,4849.0,216.0,216.0,14815.0,6788487.660000026,396.0,0.0,0.0,0.0,2002,0,0.0,0.0,0.0,0.0445452670653743,0.0445452670653743,3.0552691276551864,1399.9768323365697,0.08166632295318622,4849.0,14815.0,6788487.660000026,0.0445452670653743,0.0445452670653743,3.0552691276551864,1399.9768323365697,0.08166632295318622,166.0,3.0,166.0,307.29424100801964,Filantrópico
2083086,2025,,Filantrópico,Grande Porte,320,244,285,219,35,25,60633,5849,75.85288046537812,64.0986301369863,352530.0,Jau,07 HOSPITAL ESPECIALIZADO,004 ONCOLOGIA,1,14797.0,872.0,872.0,60633.0,52649032.39000006,8800.0,0.0,0.0,0.0,2609,0,0.0,0.0,0.0,0.05893086436439819,0.05893086436439819,4.097654930053389,3558.0882874907115,0.5947151449618165,14797.0,60633.0,52649032.39000006,0.05893086436439819,0.05893086436439819,4.097654930053389,3558.0882874907115,0.5947151449618165,415.0,4.0,415.0,882.310687580689,Filantrópico
2083094,2025,,Direta,Médio Porte,124,124,102,102,22,22,26064,5700,70.00805801772763,70.98381070983811,350400.0,Assis,05 HOSPITAL GERAL,,1,4739.0,503.0,503.0,26064.0,8586846.180000013,436.0,0.0,0.0,0.0,1931,0,0.0,0.0,0.0,0.10614053597805444,0.10614053597805444,5.499894492508968,1811.9531926566813,0.09200253217978477,4739.0,26064.0,8586846.180000013,0.10614053597805444,0.10614053597805444,5.499894492508968,1811.9531926566813,0.09200253217978477,250.0,4.0,250.0,757.0328420547906,Direta
2083116,2025,,Filantrópico,Grande Porte,203,107,154,76,49,31,29698,8069,107.05839942321558,71.31241714538224,352900.0,Marilia,05 HOSPITAL GERAL,,1,6232.0,453.0,453.0,29698.0,26954756.57000004,2605.0,0.0,0.0,0.0,2791,0,0.0,0.0,0.0,0.07268934531450577,0.07268934531450577,4.765404364569961,4325.217678112972,0.41800385109114246,6232.0,29698.0,26954756.57000004,0.07268934531450577,0.07268934531450577,4.765404364569961,4325.217678112972,0.41800385109114246,289.0,4.0,289.0,690.4055804661086,Filantrópico
2083140,2025,,Filantrópico,Médio Porte,57,42,50,36,7,6,11893,2081,90.50989345509892,95.0228310502283,354680.0,Santa Isabel,05 HOSPITAL GERAL,,1,2095.0,147.0,147.0,11893.0,2617865.260000006,0.0,0.0,0.0,0.0,867,0,0.0,0.0,0.0,0.07016706443914081,0.07016706443914081,5.676849642004774,1249.5776897374728,0.0,2095.0,11893.0,2617865.260000006,0.07016706443914081,0.07016706443914081,5.676849642004774,1249.5776897374728,0.0,91.0,2.0,91.0,213.0083364146694,Filantrópico
2083175,2025,,Filantrópico,Médio Porte,76,60,76,60,0,0,9571,0,43.70319634703196,0.0,353780.0,Piedade,05 HOSPITAL GERAL,,1,3022.0,218.0,218.0,9571.0,1390329.2199999995,0.0,0.0,0.0,0.0,1164,0,0.0,0.0,0.0,0.07213765718067505,0.07213765718067505,3.1671078755790867,460.0692322964922,0.0,3022.0,9571.0,1390329.2199999995,0.07213765718067505,0.07213765718067505,3.1671078755790867,460.0692322964922,0.0,114.0,3.0,114.0,271.13816985300286,Filantrópico
2083604,2025,,Filantrópico,Grande Porte,192,145,172,126,20,19,31669,6458,68.8606218743205,93.12184571016584,350450.0,Avare,05 HOSPITAL GERAL,,1,7169.0,374.0,374.0,31669.0,11821123.160000011,209.0,0.0,0.0,0.0,2426,0,0.0,0.0,0.0,0.05216906123587669,0.05216906123587669,4.4174919793555585,1648.9221871948685,0.029153298925931093,7169.0,31669.0,11821123.160000011,0.05216906123587669,0.05216906123587669,4.4174919793555585,1648.9221871948685,0.029153298925931093,304.0,4.0,304.0,607.0410144879132,Filantrópico
2083876,2025,,Filantrópico,Médio Porte,95,85,85,85,10,0,24221,0,78.0692989524577,0.0,351630.0,Francisco Morato,05 HOSPITAL GERAL,,1,7881.0,298.0,297.0,24221.0,3668091.959999993,1.0,0.0,0.0,0.0,1889,0,0.0,0.0,0.0,0.03781246034767161,0.037685572896840505,3.0733409465803834,465.4348382184993,0.0001268874508311128,7881.0,24221.0,3668091.959999993,0.03781246034767161,0.037685572896840505,3.0733409465803834,465.4348382184993,0.0001268874508311128,147.0,3.0,147.0,253.21040798783312,Filantrópico
2083981,2025,,OSS,Grande Porte,211,211,175,175,36,36,61305,11619,95.97651663405088,88.42465753424658,355240.0,Sumare,05 HOSPITAL GERAL,,1,13140.0,509.0,509.0,61305.0,27140179.98000004,334.0,0.0,0.0,0.0,3725,0,0.0,0.0,0.0,0.03873668188736682,0.03873668188736682,4.665525114155251,2065.46270776256,0.025418569254185692,13140.0,61305.0,27140179.98000004,0.03873668188736682,0.03873668188736682,4.665525114155251,2065.46270776256,0.025418569254185692,406.0,4.0,406.0,706.5129947620783,OSS
2084058,2025,,Filantrópico,Médio Porte,123,82,103,62,20,20,15542,3343,68.67874502872293,45.7945205479452,354640.0,Santa Cruz Do Rio Pardo,05 HOSPITAL GERAL,,1,4231.0,202.0,202.0,15542.0,5566687.179999982,0.0,0.0,0.0,0.0,1993,0,0.0,0.0,0.0,0.047742850389978726,0.047742850389978726,3.673363271094304,1315.690659418573,0.0,4231.0,15542.0,5566687.179999982,0.047742850389978726,0.047742850389978726,3.673363271094304,1315.690659418573,0.0,221.0,3.0,221.0,422.6115569965923,Filantrópico
2084163,2025,,OSS,Grande Porte,270,270,237,237,33,33,57945,10115,66.98456736604821,83.97675383976754,351380.0,Diadema,05 HOSPITAL GERAL,,1,11816.0,329.0,329.0,57945.0,22349572.02000005,1304.0,0.0,0.0,0.0,3550,0,0.0,0.0,0.0,0.027843601895734597,0.027843601895734597,4.903943805010155,1891.4668263371743,0.1103588354773189,11816.0,57945.0,22349572.02000005,0.027843601895734597,0.027843601895734597,4.903943805010155,1891.4668263371743,0.1103588354773189,462.0,4.0,462.0,707.8001802282892,OSS
2084171,2025,,Filantrópico,Médio Porte,136,83,116,69,20,14,23575,3028,93.60730593607306,59.256360078277886,355170.0,Sertaozinho,05 HOSPITAL GERAL,,1,6620.0,300.0,300.0,23575.0,11163061.540000036,499.0,0.0,0.0,0.0,2203,0,0.0,0.0,0.0,0.045317220543806644,0.045317220543806644,3.561178247734139,1686.2630725075583,0.07537764350453172,6620.0,23575.0,11163061.540000036,0.045317220543806644,0.045317220543806644,3.561178247734139,1686.2630725075583,0.07537764350453172,210.0,3.0,210.0,391.84332581592275,Filantrópico
2084228,2025,,Filantrópico,Grande Porte,157,105,137,87,20,18,26918,5688,84.7677531097465,86.57534246575342,354910.0,Sao Joao Da Boa Vista,05 HOSPITAL GERAL,,1,6434.0,589.0,589.0,26918.0,11704127.449999984,795.0,0.0,0.0,0.0,2676,0,0.0,0.0,0.0,0.09154491762511657,0.09154491762511657,4.183711532483681,1819.1059138949308,0.1235623251476531,6434.0,26918.0,11704127.449999984,0.09154491762511657,0.09154491762511657,4.183711532483681,1819.1059138949308,0.1235623251476531,246.0,3.0,246.0,676.3126874395269,Filantrópico
2084236,2025,,Direta,Grande Porte,162,162,126,126,36,36,27736,8959,60.3087627745162,68.18112633181126,353060.0,Mogi Das Cruzes,05 HOSPITAL GERAL,,1,983.0,23.0,23.0,27736.0,7634863.559999996,0.0,0.0,0.0,0.0,128,0,0.0,0.0,0.0,0.023397761953204477,0.023397761953204477,28.215666327568666,7766.900874872834,0.0,983.0,27736.0,7634863.559999996,0.023397761953204477,0.023397761953204477,28.215666327568666,7766.900874872834,0.0,282.0,4.0,282.0,408.0776868740418,Direta
2084414,2025,,Filantrópico,Grande Porte,263,192,220,159,43,33,62512,10216,107.71431032997327,84.81527604815275,354340.0,Ribeirao Preto,05 HOSPITAL GERAL,,1,14746.0,763.0,763.0,62512.0,32767958.49999993,2053.0,0.0,0.0,0.0,5696,0,0.0,0.0,0.0,0.05174284551742846,0.05174284551742846,4.239251322392513,2222.1591278990863,0.13922419639224196,14746.0,62512.0,32767958.49999993,0.05174284551742846,0.05174284551742846,4.239251322392513,2222.1591278990863,0.13922419639224196,390.0,4.0,390.0,775.5935149756535,Filantrópico
2084422,2025,,Filantrópico,Médio Porte,76,58,64,48,12,10,7400,3003,42.23744292237443,82.27397260273973,355040.0,Sao Pedro,05 HOSPITAL GERAL,,1,4176.0,119.0,119.0,7400.0,5828342.059999996,101.0,0.0,0.0,0.0,1521,0,0.0,0.0,0.0,0.02849616858237548,0.02849616858237548,1.7720306513409962,1395.6757806513401,0.02418582375478927,4176.0,7400.0,5828342.059999996,0.02849616858237548,0.02849616858237548,1.7720306513409962,1395.6757806513401,0.02418582375478927,177.0,3.0,177.0,273.3772529814905,Filantrópico
2084473,2025,,Público Municipal,Médio Porte,118,106,90,90,28,16,37496,3604,114.14307458143077,61.71232876712329,355030.0,Sao Paulo,05 HOSPITAL GERAL,,1,6953.0,398.0,398.0,37496.0,5850515.200000008,1.0,0.0,0.0,0.0,1797,0,0.0,0.0,0.0,0.05724147849848986,0.05724147849848986,5.392780094923054,841.4375377534888,0.00014382281029771322,6953.0,37496.0,5850515.200000008,0.05724147849848986,0.05724147849848986,5.392780094923054,841.4375377534888,0.00014382281029771322,192.0,3.0,192.0,402.00366646882594,Público Municipal
2085194,2025,,Filantrópico,Grande Porte,163,85,117,65,46,20,21392,5573,90.16649104320337,76.34246575342466,352440.0,Jacarei,05 HOSPITAL GERAL,,1,5814.0,257.0,257.0,21392.0,11626535.549999984,1495.0,0.0,0.0,0.0,1454,0,0.0,0.0,0.0,0.04420364637082903,0.04420364637082903,3.679394564843481,1999.7481166150644,0.2571379428964568,5814.0,21392.0,11626535.549999984,0.04420364637082903,0.04420364637082903,3.679394564843481,1999.7481166150644,0.2571379428964568,205.0,3.0,205.0,378.1517011713671,Filantrópico
2087057,2025,,Filantrópico,Grande Porte,249,144,209,117,40,27,41433,7548,97.02142606252195,76.59056316590564,353870.0,Piracicaba,05 HOSPITAL GERAL,,1,10266.0,562.0,562.0,41433.0,23817910.19999998,1930.0,0.0,0.0,0.0,3716,0,0.0,0.0,0.0,0.05474381453341126,0.05474381453341126,4.0359438924605495,2320.076972530682,0.18799922072861874,10266.0,41433.0,23817910.19999998,0.05474381453341126,0.05474381453341126,4.0359438924605495,2320.076972530682,0.18799922072861874,324.0,4.0,324.0,662.9181847367079,Filantrópico
2087103,2025,,Filantrópico,Médio Porte,77,50,68,42,9,8,10784,2629,70.3457273320287,90.03424657534246,352690.0,Limeira,05 HOSPITAL GERAL,,1,2964.0,183.0,183.0,10784.0,3414252.5200000084,2.0,0.0,0.0,0.0,1069,0,0.0,0.0,0.0,0.06174089068825911,0.06174089068825911,3.638326585695007,1151.9070580296925,0.0006747638326585695,2964.0,10784.0,3414252.5200000084,0.06174089068825911,0.06174089068825911,3.638326585695007,1151.9070580296925,0.0006747638326585695,136.0,3.0,136.0,296.44515405523566,Filantrópico
2087111,2025,,Filantrópico,Grande Porte,151,111,121,89,30,22,23703,6796,72.96598430044637,84.63262764632627,352720.0,Lorena,05 HOSPITAL GERAL,,1,4922.0,289.0,289.0,23703.0,8007111.24999999,5.0,0.0,0.0,0.0,1548,0,0.0,0.0,0.0,0.058715969118244615,0.058715969118244615,4.815725314912637,1626.8003352295793,0.0010158472165786266,4922.0,23703.0,8007111.24999999,0.058715969118244615,0.058715969118244615,4.815725314912637,1626.8003352295793,0.0010158472165786266,237.0,3.0,237.0,502.9006415575942,Filantrópico
2087219,2025,,Público Municipal,Médio Porte,64,64,54,54,10,10,14103,2791,71.55251141552512,76.46575342465754,350960.0,Campo Limpo Paulista,05 HOSPITAL GERAL,,1,4135.0,221.0,221.0,14103.0,3914184.43,0.0,0.0,0.0,0.0,1438,0,0.0,0.0,0.0,0.05344619105199516,0.05344619105199516,3.4106408706166866,946.5984111245466,0.0,4135.0,14103.0,3914184.43,0.05344619105199516,0.05344619105199516,3.4106408706166866,946.5984111245466,0.0,127.0,3.0,127.0,256.6985994970224,Público Municipal
2087618,2025,,Público Municipal,Médio Porte,81,74,71,64,10,10,16455,2555,70.44092465753425,70.0,355700.0,Votorantim,05 HOSPITAL GERAL,,1,4070.0,213.0,211.0,16455.0,3937010.79000001,193.0,0.0,0.0,0.0,1206,0,0.0,0.0,0.0,0.05233415233415233,0.05184275184275184,4.042997542997543,967.3245184275208,0.04742014742014742,4070.0,16455.0,3937010.79000001,0.05233415233415233,0.05184275184275184,4.042997542997543,967.3245184275208,0.04742014742014742,135.0,3.0,135.0,270.0,Público Municipal
2087715,2025,,Público Municipal,Médio Porte,94,91,84,81,10,10,21890,2533,74.04025029595806,69.3972602739726,351907.0,Hortolandia,05 HOSPITAL GERAL,,1,5812.0,304.0,304.0,21890.0,4986650.420000008,1.0,0.0,0.0,0.0,1935,0,0.0,0.0,0.0,0.05230557467309016,0.05230557467309016,3.7663454920853408,857.9921576049567,0.00017205781142463867,5812.0,21890.0,4986650.420000008,0.05230557467309016,0.05230557467309016,3.7663454920853408,857.9921576049567,0.00017205781142463867,157.0,3.0,157.0,313.91426835848773,Público Municipal
2087804,2025,,OSS,Grande Porte,181,173,151,146,30,27,52136,8707,97.8344905235504,88.35109081684425,352210.0,Itanhaem,05 HOSPITAL GERAL,,1,11920.0,666.0,666.0,52136.0,15000822.000000024,4.0,0.0,0.0,0.0,3098,0,0.0,0.0,0.0,0.05587248322147651,0.05587248322147651,4.373825503355705,1258.458221476512,0.0003355704697986577,11920.0,52136.0,15000822.000000024,0.05587248322147651,0.05587248322147651,4.373825503355705,1258.458221476512,0.0003355704697986577,314.0,4.0,314.0,649.2296530863032,OSS
2088193,2025,,Filantrópico,Médio Porte,77,74,55,54,22,20,20436,6217,103.6834094368341,85.16438356164383,353080.0,Moji Mirim,05 HOSPITAL GERAL,,1,5308.0,405.0,405.0,20436.0,10119416.059999991,625.0,0.0,0.0,0.0,2138,0,0.0,0.0,0.0,0.07629992464204974,0.07629992464204974,3.850037678975132,1906.4461303692524,0.11774679728711379,5308.0,20436.0,10119416.059999991,0.07629992464204974,0.07629992464204974,3.850037678975132,1906.4461303692524,0.11774679728711379,221.0,3.0,221.0,543.2041935107253,Filantrópico
2088487,2025,,Filantrópico,Médio Porte,83,49,73,41,10,8,8094,1987,54.08620113598396,68.04794520547945,353350.0,Novo Horizonte,05 HOSPITAL GERAL,,1,2533.0,146.0,146.0,8094.0,3467356.229999997,0.0,0.0,0.0,0.0,1412,0,0.0,0.0,0.0,0.05763916304776944,0.05763916304776944,3.1954204500592183,1368.8733636004727,0.0,2533.0,8094.0,3467356.229999997,0.05763916304776944,0.05763916304776944,3.1954204500592183,1368.8733636004727,0.0,129.0,3.0,129.0,271.0764778167624,Filantrópico
2088495,2025,,Filantrópico,Grande Porte,402,369,299,286,103,83,85737,25051,82.131430213622,82.6902129064202,355030.0,Sao Paulo,07 HOSPITAL ESPECIALIZADO,,1,12583.0,668.0,668.0,85737.0,135965100.56999958,7812.0,0.0,0.0,0.0,3706,0,0.0,0.0,0.0,0.0530874990065962,0.0530874990065962,6.8137169196535,10805.459792577252,0.6208376380831281,12583.0,85737.0,135965100.56999958,0.0530874990065962,0.0530874990065962,6.8137169196535,10805.459792577252,0.6208376380831281,707.0,5.0,707.0,1424.1772183872793,Filantrópico
2088517,2025,,Direta,Médio Porte,106,100,80,74,26,26,11974,2042,44.33172898926323,21.51738672286617,355030.0,Sao Paulo,07 HOSPITAL ESPECIALIZADO,,1,2616.0,8.0,8.0,11974.0,2772297.560000002,0.0,0.0,0.0,0.0,458,0,0.0,0.0,0.0,0.0030581039755351682,0.0030581039755351682,4.577217125382263,1059.7467737003064,0.0,2616.0,11974.0,2772297.560000002,0.0030581039755351682,0.0030581039755351682,4.577217125382263,1059.7467737003064,0.0,244.0,3.0,244.0,258.2579431738238,Direta
2088525,2025,,Filantrópico,Médio Porte,72,51,72,51,0,0,3494,0,18.769809293580447,0.0,352970.0,Miguelopolis,05 HOSPITAL GERAL,,1,1099.0,28.0,27.0,3494.0,530011.3899999986,0.0,0.0,0.0,0.0,584,0,0.0,0.0,0.0,0.025477707006369428,0.02456778889899909,3.179253867151956,482.26696087352013,0.0,1099.0,3494.0,530011.3899999986,0.025477707006369428,0.02456778889899909,3.179253867151956,482.26696087352013,0.0,130.0,3.0,130.0,193.287581113005,Filantrópico
2088576,2025,,OSS,Grande Porte,168,168,147,147,21,21,31048,4052,57.86599571335383,52.86366601435095,355030.0,Sao Paulo,05 HOSPITAL GERAL,,1,9089.0,221.0,221.0,31048.0,19160273.040000007,3429.0,0.0,0.0,0.0,1762,0,0.0,0.0,0.0,0.024315106172296184,0.024315106172296184,3.4159973594454835,2108.072729673232,0.3772692265375729,9089.0,31048.0,19160273.040000007,0.024315106172296184,0.024315106172296184,3.4159973594454835,2108.072729673232,0.3772692265375729,272.0,4.0,272.0,398.37462505623836,OSS
