cnes,ano,nome_fantasia,class_assistencial,porte_hospital,total_leitos,total_leitos_sus,leitos_internacao,leitos_sus,uti_total,uti_sus,diarias_internacao,diarias_uti,ocupacao_internacao,ocupacao_uti,cod_ibge,municipio,tipo_hospital,especializacao,n_linhas_resumo,qtde,qtde_obito_all,qtde_obito_sem_excl,dias_perm,valor,qtde_alta_complex,qtde_covid,dias_covid,valor_covid,n_linhas_prod,n_linhas_covid
2090171,2019,,Público Municipal,HPP,18,18,18,18,0,0,1824,0,27.76255707762557,0.0,350170,Americo Brasiliense,15 UNIDADE MISTA,-,1,433.0,2.0,2.0,1824.0,187370.6400000001,0.0,0.0,0.0,0.0,240,0
2090236,2019,,Filantrópico,Grande Porte,231,231,205,205,26,26,77694,7425,103.83427998663548,78.24025289778714,350550,Barretos,07 HOSPITAL ESPECIALIZADO,N/A,1,17590.0,1590.0,1590.0,77694.0,39784830.93000005,7656.0,0.0,0.0,0.0,3719,0
2090309,2019,,Direta,Médio Porte,80,80,80,80,0,0,9284,0,31.794520547945204,0.0,350750,Botucatu,07 HOSPITAL ESPECIALIZADO,006 PSIQUIATRIA,1,666.0,1.0,1.0,9284.0,459724.4000000001,0.0,0.0,0.0,0.0,98,0
2090333,2019,,Filantrópico,HPP,41,34,41,34,0,0,2964,0,23.883964544721998,0.0,351140,Cerqueira Cesar,05 HOSPITAL GERAL,N/A,1,950.0,46.0,45.0,2964.0,397841.9799999997,0.0,0.0,0.0,0.0,555,0
2090376,2019,,Público Municipal,HPP,20,20,20,20,0,0,91,0,1.2465753424657535,0.0,351210,Colombia,15 UNIDADE MISTA,-,1,34.0,0.0,0.0,91.0,6588.22,0.0,0.0,0.0,0.0,30,0
2090961,2019,,Filantrópico,Grande Porte,198,126,170,104,28,22,27882,6534,73.45100105374078,81.36986301369863,352930,Matao,05 HOSPITAL GERAL,N/A,1,6328.0,395.0,395.0,27882.0,11204959.64999999,635.0,0.0,0.0,0.0,2536,0
2091267,2019,,Filantrópico,Médio Porte,59,36,59,36,0,0,2784,0,21.187214611872147,0.0,354750,Santa Rita Do Passa Quatro,05 HOSPITAL GERAL,N/A,1,1104.0,65.0,65.0,2784.0,451945.7799999997,0.0,0.0,0.0,0.0,703,0
2091275,2019,,Direta,Grande Porte,257,257,257,257,0,0,51579,0,54.985341932732794,0.0,354750,Santa Rita Do Passa Quatro,07 HOSPITAL ESPECIALIZADO,006 PSIQUIATRIA,1,2346.0,3.0,3.0,51579.0,2370352.22,0.0,0.0,0.0,0.0,154,0
2091305,2019,,Privado,HPP,2,1,2,1,0,0,36,0,9.863013698630137,0.0,354980,Sao Jose Do Rio Preto,62 HOSPITAL/DIA - ISOLADO,N/A,1,33.0,0.0,0.0,36.0,46301.479999999996,0.0,0.0,0.0,0.0,19,0
2091313,2019,,Direta,Grande Porte,177,172,149,149,28,23,47867,4285,88.01507768686218,51.04228707564026,355030,Sao Paulo,05 HOSPITAL GERAL,N/A,1,8597.0,197.0,196.0,47867.0,8806089.530000014,54.0,0.0,0.0,0.0,2353,0
2091356,2019,,Direta,HPP,11,11,11,11,0,0,421,0,10.485678704856786,0.0,355030,Sao Paulo,07 HOSPITAL ESPECIALIZADO,N/A,1,119.0,0.0,0.0,421.0,23720.27000000001,0.0,0.0,0.0,0.0,28,0
2091399,2019,,Filantrópico,Médio Porte,69,68,61,61,8,7,11962,1820,53.725578261845946,71.23287671232876,355030,Sao Paulo,07 HOSPITAL ESPECIALIZADO,N/A,1,6194.0,20.0,20.0,11962.0,8020574.9899999965,1303.0,0.0,0.0,0.0,1598,0
2091542,2019,,OSS,HPP,19,19,19,19,0,0,5,0,0.07209805335255948,0.0,355030,Sao Paulo,62 HOSPITAL/DIA - ISOLADO,N/A,1,3235.0,0.0,0.0,5.0,1748053.3399999996,1559.0,0.0,0.0,0.0,296,0
2091550,2019,,Filantrópico,HPP,31,31,31,31,0,0,221,0,1.9531595227574017,0.0,355030,Sao Paulo,05 HOSPITAL GERAL,N/A,1,1340.0,0.0,0.0,221.0,1259580.080000001,139.0,0.0,0.0,0.0,301,0
2091585,2019,,OSS,Grande Porte,183,181,153,151,30,30,63605,9044,115.40415494874354,82.59360730593608,355030,Sao Paulo,05 HOSPITAL GERAL,N/A,1,14846.0,732.0,729.0,63605.0,13457471.950000009,9.0,0.0,0.0,0.0,3382,0
2091658,2019,,Público Municipal,HPP,5,5,5,5,0,0,5,0,0.273972602739726,0.0,355030,Sao Paulo,62 HOSPITAL/DIA - ISOLADO,N/A,1,3349.0,0.0,0.0,5.0,1475750.6599999992,468.0,0.0,0.0,0.0,371,0
2091755,2019,,Direta,Grande Porte,213,204,187,178,26,26,50428,3632,77.61736185931969,38.27186512118019,355030,Sao Paulo,05 HOSPITAL GERAL,N/A,1,10025.0,728.0,728.0,50428.0,6074155.630000015,216.0,0.0,0.0,0.0,2833,0
2092093,2019,,Filantrópico,HPP,48,30,48,30,0,0,1191,0,10.876712328767123,0.0,355680,Viradouro,05 HOSPITAL GERAL,N/A,1,648.0,25.0,25.0,1191.0,266896.9,0.0,0.0,0.0,0.0,390,0
2092298,2019,,Público Municipal,Médio Porte,129,89,87,55,42,34,25243,8972,125.74346201743462,72.29653505237711,352390,Itu,05 HOSPITAL GERAL,N/A,1,4980.0,362.0,361.0,25243.0,9172095.970000023,396.0,0.0,0.0,0.0,1851,0
2092395,2019,,Público Municipal,HPP,27,27,27,27,0,0,2034,0,20.639269406392692,0.0,351930,Ibate,05 HOSPITAL GERAL,N/A,1,968.0,33.0,33.0,2034.0,475569.5099999998,0.0,0.0,0.0,0.0,462,0
2092611,2019,,Filantrópico,Grande Porte,222,183,176,143,46,40,51211,9714,98.1147619503784,66.53424657534246,350550,Barretos,05 HOSPITAL GERAL,N/A,1,8997.0,707.0,707.0,51211.0,17838641.289999913,625.0,0.0,0.0,0.0,3793,0
2092638,2019,,Filantrópico,HPP,20,12,20,12,0,0,2728,0,62.28310502283105,0.0,351540,Fartura,05 HOSPITAL GERAL,N/A,1,895.0,37.0,37.0,2728.0,322478.0199999996,0.0,0.0,0.0,0.0,496,0
2092980,2019,,Filantrópico,HPP,35,28,35,28,0,0,4485,0,43.88454011741683,0.0,350580,Bastos,05 HOSPITAL GERAL,N/A,1,1786.0,16.0,16.0,4485.0,514234.60000000044,0.0,0.0,0.0,0.0,655,0
2093227,2019,,Filantrópico,HPP,35,35,35,35,0,0,707,0,5.534246575342466,0.0,352180,Itai,05 HOSPITAL GERAL,N/A,1,137.0,16.0,16.0,707.0,59281.29999999996,0.0,0.0,0.0,0.0,116,0
2093324,2019,,Filantrópico,Médio Porte,126,93,116,84,10,9,21067,2702,68.71167645140248,82.25266362252664,351550,Fernandopolis,05 HOSPITAL GERAL,N/A,1,5087.0,382.0,382.0,21067.0,4445671.24,97.0,0.0,0.0,0.0,2148,0
2093332,2019,,Filantrópico,Médio Porte,89,63,82,57,7,6,16214,1947,77.93318913722663,88.9041095890411,354660,Santa Fe Do Sul,05 HOSPITAL GERAL,N/A,1,2815.0,224.0,224.0,16214.0,2650531.199999999,41.0,0.0,0.0,0.0,1168,0
2093405,2019,,Filantrópico,Médio Porte,80,11,80,11,0,0,4014,0,99.97509339975093,0.0,353260,Nhandeara,07 HOSPITAL ESPECIALIZADO,006 PSIQUIATRIA,1,133.0,1.0,1.0,4014.0,300263.15,0.0,0.0,0.0,0.0,8,0
2093502,2019,,Filantrópico,HPP,49,24,49,24,0,0,3580,0,40.8675799086758,0.0,353260,Nhandeara,05 HOSPITAL GERAL,N/A,1,1307.0,41.0,41.0,3580.0,635585.0999999995,0.0,0.0,0.0,0.0,516,0
2095912,2019,,Filantrópico,HPP,47,35,47,35,0,0,2166,0,16.95499021526419,0.0,351200,Colina,05 HOSPITAL GERAL,N/A,1,679.0,19.0,19.0,2166.0,283161.8699999999,0.0,0.0,0.0,0.0,372,0
2096196,2019,,Filantrópico,HPP,49,49,49,49,0,0,4923,0,27.525859658932067,0.0,350920,Cajamar,05 HOSPITAL GERAL,N/A,1,1542.0,81.0,81.0,4923.0,615574.8499999996,0.0,0.0,0.0,0.0,570,0
2096412,2019,,Filantrópico,Médio Porte,133,129,123,121,10,8,33069,2826,74.87603305785125,96.78082191780823,352440,Jacarei,05 HOSPITAL GERAL,N/A,1,7557.0,589.0,589.0,33069.0,6625170.430000038,22.0,0.0,0.0,0.0,3356,0
2096463,2019,,Filantrópico,Grande Porte,184,114,165,101,19,13,35161,4655,95.3777295537773,98.10326659641728,353070,Mogi Guacu,05 HOSPITAL GERAL,N/A,1,7529.0,356.0,356.0,35161.0,10062157.679999989,524.0,0.0,0.0,0.0,2575,0
2096498,2019,,Público Municipal,Médio Porte,51,51,46,46,5,5,10360,1044,61.70339487790351,57.205479452054796,353070,Mogi Guacu,05 HOSPITAL GERAL,N/A,1,2881.0,253.0,253.0,10360.0,2732754.8000000045,862.0,0.0,0.0,0.0,1144,0
2096617,2019,,Filantrópico,HPP,31,27,31,27,0,0,920,0,9.335362760020294,0.0,354080,Potirendaba,05 HOSPITAL GERAL,N/A,1,401.0,7.0,7.0,920.0,164004.07999999996,0.0,0.0,0.0,0.0,250,0
2097613,2019,,Filantrópico,Grande Porte,228,35,186,11,42,24,159,13,3.9601494396014942,0.14840182648401826,354980,Sao Jose Do Rio Preto,05 HOSPITAL GERAL,N/A,1,81.0,0.0,0.0,159.0,172329.08,18.0,0.0,0.0,0.0,51,0
2097648,2019,,Filantrópico,Grande Porte,209,160,209,160,0,0,57187,0,97.92294520547945,0.0,354980,Sao Jose Do Rio Preto,07 HOSPITAL ESPECIALIZADO,006 PSIQUIATRIA,1,2909.0,3.0,3.0,57187.0,3887370.980000002,0.0,0.0,0.0,0.0,182,0
2097877,2019,,Filantrópico,Médio Porte,104,61,78,57,26,4,17842,1452,85.75823119442441,99.45205479452055,355620,Valinhos,05 HOSPITAL GERAL,N/A,1,4177.0,300.0,300.0,17842.0,3214065.410000005,0.0,0.0,0.0,0.0,1887,0
2688433,2019,,Filantrópico,Médio Porte,139,64,124,60,15,4,20647,1229,94.27853881278538,84.17808219178082,350760,Braganca Paulista,05 HOSPITAL GERAL,N/A,1,6207.0,365.0,365.0,20647.0,5328589.530000011,740.0,0.0,0.0,0.0,2013,0
2688514,2019,,Direta,Médio Porte,77,77,77,77,0,0,29369,0,104.49742038783134,0.0,355030,Sao Paulo,07 HOSPITAL ESPECIALIZADO,006 PSIQUIATRIA,1,1795.0,1.0,1.0,29369.0,1137182.4200000002,0.0,0.0,0.0,0.0,233,0
2688522,2019,,Filantrópico,Grande Porte,281,265,281,265,0,0,96581,0,99.85112432153011,0.0,355030,Sao Paulo,07 HOSPITAL ESPECIALIZADO,N/A,1,3199.0,1.0,1.0,96581.0,6812735.240000016,0.0,0.0,0.0,0.0,29,0
2688573,2019,,Direta,Grande Porte,198,183,168,163,30,20,58952,4957,99.08731826203882,67.9041095890411,355030,Sao Paulo,05 HOSPITAL GERAL,N/A,1,10707.0,629.0,629.0,58952.0,7943087.070000017,195.0,0.0,0.0,0.0,3146,0
2688638,2019,,Filantrópico,HPP,16,16,16,16,0,0,0,0,0.0,0.0,355030,Sao Paulo,07 HOSPITAL ESPECIALIZADO,N/A,1,850.0,0.0,0.0,0.0,1561447.2200000004,196.0,0.0,0.0,0.0,120,0
2688689,2019,,Filantrópico,Especial,1159,1151,1063,1063,96,88,201503,24157,51.934432144744136,75.20859277708593,355030,Sao Paulo,05 HOSPITAL GERAL,N/A,1,29474.0,1658.0,1657.0,201503.0,63040349.9500003,5996.0,0.0,0.0,0.0,12186,0
2698374,2019,,Filantrópico,Médio Porte,51,40,51,40,0,0,2955,0,20.23972602739726,0.0,354120,Presidente Bernardes,05 HOSPITAL GERAL,N/A,1,1183.0,25.0,25.0,2955.0,413469.8799999994,0.0,0.0,0.0,0.0,352,0
2698463,2019,,Público Municipal,HPP,46,46,41,41,5,5,3307,459,22.098229201470097,25.15068493150685,354850,Santos,05 HOSPITAL GERAL,N/A,1,924.0,5.0,5.0,3307.0,631895.8699999999,0.0,0.0,0.0,0.0,161,0
2698471,2019,,Público Municipal,HPP,42,42,42,42,0,0,8440,0,55.05544683626876,0.0,354850,Santos,05 HOSPITAL GERAL,N/A,1,948.0,54.0,54.0,8440.0,607637.0199999996,1.0,0.0,0.0,0.0,634,0
2699915,2019,,Filantrópico,Médio Porte,103,62,85,62,18,0,15781,0,69.7348652231551,0.0,355670,Vinhedo,05 HOSPITAL GERAL,N/A,1,4771.0,216.0,216.0,15781.0,3103285.82,224.0,0.0,0.0,0.0,1740,0
2701561,2019,,Filantrópico,HPP,3,3,3,3,0,0,0,0,0.0,0.0,352590,Jundiai,62 HOSPITAL/DIA - ISOLADO,N/A,1,111.0,0.0,0.0,0.0,248363.62000000014,39.0,0.0,0.0,0.0,49,0
2702193,2019,,Filantrópico,Médio Porte,105,84,105,84,0,0,16251,0,53.00391389432485,0.0,355540,Ubatuba,05 HOSPITAL GERAL,N/A,1,4057.0,176.0,176.0,16251.0,2170423.939999995,9.0,0.0,0.0,0.0,1571,0
2704900,2019,,Filantrópico,Grande Porte,226,155,196,130,30,25,42800,5989,90.20021074815595,65.63287671232877,350760,Braganca Paulista,05 HOSPITAL GERAL,N/A,1,10589.0,742.0,741.0,42800.0,17991313.75999999,1041.0,0.0,0.0,0.0,4040,0
2705222,2019,,Filantrópico,Médio Porte,145,96,135,88,10,8,20530,2822,63.916562889165625,96.64383561643835,353050,Mococa,05 HOSPITAL GERAL,N/A,1,5478.0,306.0,306.0,20530.0,4571048.470000011,28.0,0.0,0.0,0.0,2329,0
2705249,2019,,Público Municipal,HPP,36,35,36,35,0,0,1746,0,13.667318982387476,0.0,354300,Ribeirao Branco,05 HOSPITAL GERAL,N/A,1,801.0,32.0,32.0,1746.0,266565.3299999995,0.0,0.0,0.0,0.0,482,0
2705982,2019,,Filantrópico,Grande Porte,290,257,244,212,46,45,84782,14549,109.56577927112949,88.57838660578386,351620,Franca,05 HOSPITAL GERAL,N/A,1,19185.0,1372.0,1372.0,84782.0,37464689.1,2069.0,0.0,0.0,0.0,5963,0
2707209,2019,,Público Municipal,HPP,8,8,8,8,0,0,32,0,1.095890410958904,0.0,354850,Santos,36 CLINICA/CENTRO DE ESPECIALIDADE,-,1,11.0,0.0,0.0,32.0,562.8000000000001,11.0,0.0,0.0,0.0,8,0
2708566,2019,,Privado,Grande Porte,215,13,196,9,19,4,1194,4,36.34703196347032,0.273972602739726,355220,Sorocaba,05 HOSPITAL GERAL,N/A,1,339.0,5.0,5.0,1194.0,5620749.85,339.0,0.0,0.0,0.0,80,0
2708760,2019,,Público Municipal,HPP,1,1,1,1,0,0,0,0,0.0,0.0,355220,Sorocaba,36 CLINICA/CENTRO DE ESPECIALIDADE,-,1,84.0,0.0,0.0,0.0,29247.380000000012,0.0,0.0,0.0,0.0,32,0
2708779,2019,,Filantrópico,Grande Porte,235,226,209,200,26,26,73983,8441,101.34657534246575,88.94625922023182,355220,Sorocaba,05 HOSPITAL GERAL,N/A,1,13862.0,1348.0,1348.0,73983.0,14772046.679999936,586.0,0.0,0.0,0.0,3458,0
2716097,2019,,Público Municipal,Grande Porte,231,231,191,191,40,40,50054,6571,71.79803485620025,45.00684931506849,354100,Praia Grande,05 HOSPITAL GERAL,N/A,1,7834.0,569.0,569.0,50054.0,7632219.810000013,13.0,0.0,0.0,0.0,2287,0
2716275,2019,,Filantrópico,HPP,50,32,50,32,0,0,5605,0,47.988013698630134,0.0,353030,Mirassol,05 HOSPITAL GERAL,N/A,1,2231.0,18.0,18.0,5605.0,992065.5800000009,0.0,0.0,0.0,0.0,699,0
2716291,2019,,Público Municipal,HPP,33,28,33,28,0,0,1355,0,13.258317025440313,0.0,353475,Ouroeste,05 HOSPITAL GERAL,N/A,1,539.0,15.0,15.0,1355.0,226049.89999999976,0.0,0.0,0.0,0.0,359,0
2716593,2019,,Filantrópico,HPP,31,25,31,25,0,0,3605,0,39.50684931506849,0.0,350100,Altinopolis,05 HOSPITAL GERAL,N/A,1,1151.0,35.0,35.0,3605.0,329300.6000000009,0.0,0.0,0.0,0.0,620,0
2716801,2019,,Filantrópico,HPP,16,11,11,8,5,3,891,128,30.513698630136986,11.689497716894977,352590,Jundiai,07 HOSPITAL ESPECIALIZADO,004 ONCOLOGIA,1,397.0,4.0,4.0,891.0,406941.0299999997,39.0,0.0,0.0,0.0,181,0
2745356,2019,,Filantrópico,Grande Porte,200,195,200,195,0,0,65580,0,92.1390937829294,0.0,351670,Garca,07 HOSPITAL ESPECIALIZADO,006 PSIQUIATRIA,1,2679.0,2.0,2.0,65580.0,3802519.660000002,0.0,0.0,0.0,0.0,181,0
2745402,2019,,Filantrópico,HPP,47,30,47,30,0,0,2716,0,24.80365296803653,0.0,351600,Florida Paulista,05 HOSPITAL GERAL,N/A,1,1101.0,16.0,16.0,2716.0,342718.1000000003,0.0,0.0,0.0,0.0,540,0
2745798,2019,,Filantrópico,Médio Porte,98,60,98,60,0,0,6182,0,28.228310502283104,0.0,353430,Orlandia,05 HOSPITAL GERAL,N/A,1,3180.0,58.0,58.0,6182.0,1125888.7400000002,0.0,0.0,0.0,0.0,1127,0
2745801,2019,,Filantrópico,HPP,45,31,45,31,0,0,3420,0,30.225364560318162,0.0,353190,Morro Agudo,05 HOSPITAL GERAL,N/A,1,1404.0,18.0,18.0,3420.0,655822.3299999994,1.0,0.0,0.0,0.0,679,0
2746220,2019,,Direta,Grande Porte,251,251,251,251,0,0,22135,0,24.160890683839984,0.0,351640,Franco Da Rocha,07 HOSPITAL ESPECIALIZADO,006 PSIQUIATRIA,1,743.0,2.0,2.0,22135.0,787050.54,0.0,0.0,0.0,0.0,37,0
2746298,2019,,Filantrópico,HPP,32,21,32,21,0,0,3276,0,42.73972602739726,0.0,354760,Santa Rosa De Viterbo,05 HOSPITAL GERAL,N/A,1,951.0,23.0,23.0,3276.0,392135.7799999997,145.0,0.0,0.0,0.0,436,0
2747685,2019,,Filantrópico,HPP,12,7,12,7,0,0,1167,0,45.675146771037184,0.0,353290,Nova Europa,05 HOSPITAL GERAL,N/A,1,371.0,15.0,15.0,1167.0,161627.46999999994,0.0,0.0,0.0,0.0,236,0
2747693,2019,,Filantrópico,HPP,17,11,17,11,0,0,1018,0,25.35491905354919,0.0,354290,Ribeirao Bonito,05 HOSPITAL GERAL,N/A,1,354.0,16.0,16.0,1018.0,151935.36999999976,0.0,0.0,0.0,0.0,210,0
2747871,2019,,Público Municipal,Médio Porte,53,53,53,53,0,0,9323,0,48.193331610235205,0.0,352040,Ilhabela,05 HOSPITAL GERAL,N/A,1,2856.0,76.0,76.0,9323.0,1352578.6099999987,2.0,0.0,0.0,0.0,1337,0
2748029,2019,,Filantrópico,Grande Porte,212,134,167,101,45,33,30146,9304,81.77404041774041,77.2436695724367,354990,Sao Jose Dos Campos,05 HOSPITAL GERAL,N/A,1,5182.0,321.0,321.0,30146.0,18971211.23000002,1746.0,0.0,0.0,0.0,1971,0
2748223,2019,,Filantrópico,Grande Porte,500,490,446,436,54,54,140723,17209,88.42717104436345,87.31100963977676,350750,Botucatu,05 HOSPITAL GERAL,N/A,1,28069.0,1348.0,1346.0,140723.0,63672653.40000007,6433.0,0.0,0.0,0.0,9915,0
2748436,2019,,Filantrópico,HPP,33,26,33,26,0,0,1244,0,13.108535300316122,0.0,351170,Charqueada,05 HOSPITAL GERAL,N/A,1,421.0,13.0,13.0,1244.0,164730.65000000002,0.0,0.0,0.0,0.0,299,0
2748568,2019,,Filantrópico,Médio Porte,52,47,52,47,0,0,7193,0,41.929466627805304,0.0,351040,Capivari,05 HOSPITAL GERAL,N/A,1,2278.0,111.0,111.0,7193.0,1159360.6700000006,0.0,0.0,0.0,0.0,1097,0
2749033,2019,,Direta,Grande Porte,320,320,320,320,0,0,59971,0,51.345034246575345,0.0,351080,Casa Branca,07 HOSPITAL ESPECIALIZADO,006 PSIQUIATRIA,1,1995.0,13.0,13.0,59971.0,2423845.2200000016,0.0,0.0,0.0,0.0,57,0
2749149,2019,,Filantrópico,HPP,36,25,36,25,0,0,2787,0,30.542465753424658,0.0,355330,Tambau,05 HOSPITAL GERAL,N/A,1,943.0,41.0,41.0,2787.0,439954.4099999992,1.0,0.0,0.0,0.0,477,0
2749319,2019,,Público Municipal,Grande Porte,178,162,154,138,24,24,51353,7599,101.95155846734167,86.74657534246575,355410,Taubate,05 HOSPITAL GERAL,N/A,1,8965.0,219.0,219.0,51353.0,13338394.360000012,276.0,0.0,0.0,0.0,2603,0
2750511,2019,,Direta,Médio Porte,57,51,47,47,10,4,12370,925,72.10725735937045,63.35616438356164,354140,Presidente Prudente,07 HOSPITAL ESPECIALIZADO,005 MATERNIDADE,1,3469.0,20.0,19.0,12370.0,2770342.500000001,0.0,0.0,0.0,0.0,267,0
2750538,2019,,Público Municipal,HPP,18,18,18,18,0,0,2454,0,37.35159817351598,0.0,351990,Iepe,05 HOSPITAL GERAL,N/A,1,700.0,18.0,18.0,2454.0,308493.08999999973,0.0,0.0,0.0,0.0,412,0
2750546,2019,,OSS,Médio Porte,59,59,59,59,0,0,17864,0,82.95333178546552,0.0,354425,Rosana,05 HOSPITAL GERAL,N/A,1,3392.0,133.0,133.0,17864.0,1753597.3800000008,0.0,0.0,0.0,0.0,1490,0
2750988,2019,,Filantrópico,Grande Porte,153,118,143,108,10,10,16601,3012,42.113140537798074,82.52054794520548,351440,Dracena,05 HOSPITAL GERAL,N/A,1,3685.0,299.0,299.0,16601.0,3826918.800000004,2.0,0.0,0.0,0.0,1584,0
2751003,2019,,Filantrópico,Médio Porte,52,25,52,25,0,0,5220,0,57.205479452054796,0.0,352600,Junqueiropolis,05 HOSPITAL GERAL,N/A,1,1403.0,75.0,75.0,5220.0,618538.0699999996,0.0,0.0,0.0,0.0,683,0
2751011,2019,,Filantrópico,HPP,35,30,35,30,0,0,3274,0,29.899543378995435,0.0,352920,Martinopolis,05 HOSPITAL GERAL,N/A,1,919.0,52.0,52.0,3274.0,483487.47999999986,0.0,0.0,0.0,0.0,409,0
2751038,2019,,Filantrópico,Médio Porte,78,68,78,68,0,0,8829,0,35.57211925866237,0.0,354130,Presidente Epitacio,05 HOSPITAL GERAL,N/A,1,2737.0,139.0,139.0,8829.0,1143159.8300000012,0.0,0.0,0.0,0.0,1395,0
2751046,2019,,Filantrópico,Médio Porte,56,37,56,37,0,0,6066,0,44.91669751943724,0.0,354770,Santo Anastacio,05 HOSPITAL GERAL,N/A,1,2002.0,48.0,48.0,6066.0,665097.2500000006,0.0,0.0,0.0,0.0,774,0
2751569,2019,,Filantrópico,HPP,35,23,35,23,0,0,3520,0,41.92972007147112,0.0,351150,Cerquilho,05 HOSPITAL GERAL,N/A,1,1108.0,57.0,57.0,3520.0,452245.6299999996,0.0,0.0,0.0,0.0,647,0
2751623,2019,,Filantrópico,Médio Porte,74,45,74,45,0,0,10502,0,63.93911719939117,0.0,351518,Espirito Santo Do Pinhal,05 HOSPITAL GERAL,N/A,1,2607.0,144.0,144.0,10502.0,1300830.5000000023,0.0,0.0,0.0,0.0,1175,0
2751674,2019,,Filantrópico,HPP,48,29,48,29,0,0,4189,0,39.57487009919698,0.0,352280,Itaporanga,05 HOSPITAL GERAL,N/A,1,1423.0,67.0,67.0,4189.0,564467.0000000002,0.0,0.0,0.0,0.0,717,0
2751704,2019,,Filantrópico,Médio Porte,102,62,92,53,10,9,9810,2831,50.71077797880589,86.17960426179604,352410,Ituverava,05 HOSPITAL GERAL,N/A,1,3376.0,260.0,260.0,9810.0,3866246.460000007,0.0,0.0,0.0,0.0,1663,0
2751852,2019,,Público Municipal,HPP,6,6,6,6,0,0,1,0,0.045662100456621,0.0,355030,Sao Paulo,62 HOSPITAL/DIA - ISOLADO,N/A,1,568.0,0.0,0.0,1.0,362283.3199999994,0.0,0.0,0.0,0.0,231,0
2751860,2019,,Público Municipal,HPP,12,12,12,12,0,0,0,0,0.0,0.0,355030,Sao Paulo,62 HOSPITAL/DIA - ISOLADO,N/A,1,11.0,0.0,0.0,0.0,3344.65,0.0,0.0,0.0,0.0,9,0
2751925,2019,,Público Municipal,HPP,8,8,8,8,0,0,0,0,0.0,0.0,355030,Sao Paulo,62 HOSPITAL/DIA - ISOLADO,N/A,1,361.0,0.0,0.0,0.0,138764.29,0.0,0.0,0.0,0.0,149,0
2751933,2019,,Público Municipal,HPP,7,7,7,7,0,0,0,0,0.0,0.0,355030,Sao Paulo,62 HOSPITAL/DIA - ISOLADO,N/A,1,1425.0,0.0,0.0,0.0,568664.36,0.0,0.0,0.0,0.0,435,0
2751976,2019,,Público Municipal,HPP,8,8,8,8,0,0,0,0,0.0,0.0,355030,Sao Paulo,62 HOSPITAL/DIA - ISOLADO,N/A,1,523.0,0.0,0.0,0.0,536585.2799999991,73.0,0.0,0.0,0.0,159,0
2752077,2019,,Público Municipal,Grande Porte,298,87,264,73,34,14,23762,4318,89.17995871645712,84.50097847358121,355030,Sao Paulo,05 HOSPITAL GERAL,N/A,1,3166.0,258.0,258.0,23762.0,4293735.34000001,11.0,0.0,0.0,0.0,1488,0
2754843,2019,,Filantrópico,Grande Porte,192,192,163,163,29,29,61267,10180,102.97840154634844,96.1738308927728,351870,Guaruja,05 HOSPITAL GERAL,N/A,1,11091.0,671.0,671.0,61267.0,14062885.519999944,403.0,0.0,0.0,0.0,3396,0
2755092,2019,,Filantrópico,Grande Porte,206,148,186,134,20,14,41543,4637,84.93764056430177,90.7436399217221,353800,Pindamonhangaba,05 HOSPITAL GERAL,N/A,1,8919.0,470.0,469.0,41543.0,8468270.640000017,21.0,0.0,0.0,0.0,2425,0
2755130,2019,,OSS,Grande Porte,460,440,414,400,46,40,150199,10817,102.87602739726027,74.08904109589041,354140,Presidente Prudente,05 HOSPITAL GERAL,N/A,1,27874.0,1274.0,1273.0,150199.0,34447078.33000014,4804.0,0.0,0.0,0.0,7205,0
2758245,2019,,Filantrópico,Médio Porte,78,62,59,48,19,14,19081,3618,108.90981735159818,70.80234833659492,352710,Lins,05 HOSPITAL GERAL,N/A,1,5170.0,283.0,283.0,19081.0,4524021.09000001,45.0,0.0,0.0,0.0,1916,0
2765934,2019,,Filantrópico,Médio Porte,109,100,101,93,8,7,19343,1635,56.98335542789807,63.992172211350294,355070,Sao Sebastiao,05 HOSPITAL GERAL,N/A,1,5199.0,158.0,158.0,19343.0,3545142.709999999,2.0,0.0,0.0,0.0,2095,0
2765942,2019,,Filantrópico,Médio Porte,140,85,120,74,20,11,22954,3881,84.98333950388745,96.66251556662516,355220,Sorocaba,05 HOSPITAL GERAL,N/A,1,7429.0,103.0,101.0,22954.0,12850161.079999967,1255.0,0.0,0.0,0.0,1772,0
2766167,2019,,Filantrópico,HPP,36,32,36,32,0,0,3035,0,25.98458904109589,0.0,354400,Rio Das Pedras,05 HOSPITAL GERAL,N/A,1,964.0,31.0,31.0,3035.0,351587.10999999987,0.0,0.0,0.0,0.0,606,0
2772310,2019,,Filantrópico,Grande Porte,307,191,254,157,53,34,56373,10677,98.37361486781258,86.0354552780016,353870,Piracicaba,05 HOSPITAL GERAL,N/A,1,12114.0,616.0,616.0,56373.0,27226142.100000035,1729.0,0.0,0.0,0.0,3918,0
2773333,2019,,Filantrópico,HPP,35,29,35,29,0,0,3990,0,37.69485120453472,0.0,351830,Guararema,05 HOSPITAL GERAL,N/A,1,1268.0,62.0,62.0,3990.0,582478.0699999996,0.0,0.0,0.0,0.0,498,0
2774720,2019,,Filantrópico,Médio Porte,60,38,60,38,0,0,3726,0,26.863734679163663,0.0,350070,Agudos,05 HOSPITAL GERAL,N/A,1,1389.0,17.0,16.0,3726.0,585693.9699999993,0.0,0.0,0.0,0.0,709,0
